Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartTime,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsVideoBusy,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency,MsInstrumentedLatency,PsoCompileCount,MsPsoCompileTime,PsoCompileBusyPercent
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11766.90060000000085,NA,38.70160000000000,38.74020000000000,0.24400000000000,0.54080000000000,0.66850000000000,NA,38.71380000000000,38.46980000000000,0.24400000000000,38.52740000000000,0.48320000000000,0.48320000000000,0.00000000000000,0.00000000000000,-5.22470000000000,11766.90060000000085,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11805.61440000000039,NA,33.45720000000000,33.46350000000000,0.24450000000000,0.53520000000000,0.67480000000000,NA,33.45770000000000,33.21320000000000,0.24450000000000,33.27710000000000,0.47130000000000,0.47130000000000,0.00000000000000,0.00000000000000,5.25030000000000,11805.61440000000039,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11839.07210000000123,NA,43.83030000000000,43.82120000000000,0.24470000000000,0.52360000000000,0.66570000000000,NA,43.83050000000000,43.58580000000000,0.24470000000000,43.64020000000000,0.46920000000000,0.46920000000000,0.00000000000000,0.00000000000000,-10.36350000000000,11839.07210000000123,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11882.90260000000126,NA,33.35870000000000,33.39280000000000,0.23080000000000,0.55010000000000,0.69980000000000,NA,33.34480000000001,33.11400000000000,0.23080000000000,33.18670000000000,0.47740000000000,0.47740000000000,0.00000000000000,0.00000000000000,10.43770000000000,11882.90260000000126,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11916.24740000000020,NA,33.64340000000000,33.63700000000000,0.22970000000000,0.52260000000000,0.69340000000000,NA,33.64230000000001,33.41260000000000,0.22970000000000,33.46270000000000,0.47250000000000,0.47250000000000,0.00000000000000,0.00000000000000,-0.29220000000000,11916.24740000000020,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11949.88969999999972,NA,33.62770000000000,33.53470000000000,0.21290000000000,0.47610000000000,0.60040000000000,NA,33.61090000000000,33.39800000000000,0.21290000000000,33.40090000000000,0.47320000000000,0.47320000000000,0.00000000000000,0.00000000000000,0.10760000000000,11949.88969999999972,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,11983.50060000000121,NA,108.90820000000001,108.83760000000001,0.21050000000000,0.41010000000000,0.52980000000000,NA,108.90580000000000,108.69530000000000,0.21050000000000,62.90140000000000,46.20400000000000,3.00710000000000,43.19690000000000,0.00000000000000,-75.22670000000001,11983.50060000000121,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12092.40639999999985,NA,33.62350000000000,33.85940000000000,0.22450000000000,0.53790000000000,0.76570000000000,NA,33.63750000000000,33.41300000000000,0.22450000000000,33.48820000000000,0.46270000000000,0.46270000000000,0.00000000000000,0.00000000000000,75.04640000000001,12092.40639999999985,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12126.04390000000058,NA,33.59370000000000,33.49980000000000,0.24270000000000,0.53510000000000,0.67180000000000,NA,33.61190000000000,33.36920000000000,0.24270000000000,33.43370000000000,0.47060000000000,0.47060000000000,0.00000000000000,0.00000000000000,0.13770000000000,12126.04390000000058,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12159.65580000000045,NA,33.43190000000000,33.45830000000000,0.24340000000000,0.53480000000000,0.69820000000000,NA,33.43260000000000,33.18920000000000,0.24340000000000,33.25140000000000,0.47260000000000,0.47260000000000,0.00000000000000,0.00000000000000,0.15360000000000,12159.65580000000045,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12193.08840000000055,NA,33.56530000000000,33.54360000000000,0.21920000000000,0.52670000000000,0.67650000000000,NA,33.54110000000000,33.32190000000000,0.21920000000000,33.38540000000000,0.46320000000000,0.46320000000000,0.00000000000000,0.00000000000000,-0.11100000000000,12193.08840000000055,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12226.62950000000092,NA,35.84710000000000,35.85010000000000,0.31830000000000,0.50940000000000,0.67950000000000,NA,35.94620000000000,35.62790000000000,0.31830000000000,35.69750000000001,0.43980000000000,0.43980000000000,0.00000000000000,0.00000000000000,-2.30900000000000,12226.62950000000092,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12262.57570000000123,NA,33.52870000000000,33.52960000000000,0.22230000000000,0.54530000000000,0.68040000000000,NA,33.43270000000000,33.21040000000000,0.22230000000000,33.27100000000000,0.48470000000000,0.48470000000000,0.00000000000000,0.00000000000000,2.41660000000000,12262.57570000000123,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12296.00840000000062,NA,33.33440000000000,33.27080000000000,0.20780000000000,0.49860000000000,0.61680000000000,NA,33.31990000000000,33.11210000000000,0.20780000000000,33.14530000000000,0.46540000000000,0.46540000000000,0.00000000000000,0.00000000000000,0.16190000000000,12296.00840000000062,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12329.32830000000104,NA,33.31570000000000,33.36390000000000,0.20980000000000,0.52990000000000,0.66500000000000,NA,33.31770000000000,33.10790000000000,0.20980000000000,33.16970000000000,0.46810000000000,0.46810000000000,0.00000000000000,0.00000000000000,-0.04400000000000,12329.32830000000104,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12362.64600000000064,NA,34.08770000000000,34.05770000000000,0.24130000000000,0.49230000000000,0.63500000000000,NA,34.11920000000001,33.87790000000000,0.24130000000000,33.88510000000000,0.48510000000000,0.48510000000000,0.00000000000000,0.00000000000000,-0.74000000000000,12362.64600000000064,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12396.76519999999982,NA,33.75610000000000,33.79650000000000,0.20920000000000,0.52420000000000,0.67540000000000,NA,33.72400000000000,33.51480000000000,0.20920000000000,33.57850000000000,0.46050000000000,0.46050000000000,0.00000000000000,0.00000000000000,0.32270000000000,12396.76519999999982,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12430.48919999999998,NA,33.87640000000000,33.96520000000000,0.23450000000000,0.52670000000000,0.76420000000000,NA,33.90170000000000,33.66720000000000,0.23450000000000,33.72810000000000,0.46580000000000,0.46580000000000,0.00000000000000,0.00000000000000,-0.24120000000000,12430.48919999999998,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12464.39090000000033,NA,33.48460000000000,33.38620000000000,0.24220000000000,0.52540000000000,0.66580000000000,NA,33.49230000000000,33.25010000000000,0.24220000000000,33.30730000000001,0.46820000000000,0.46820000000000,0.00000000000000,0.00000000000000,0.51550000000000,12464.39090000000033,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12497.88320000000022,NA,33.53980000000000,33.54070000000000,0.21250000000000,0.53730000000000,0.66670000000000,NA,33.51010000000000,33.29760000000000,0.21250000000000,33.35830000000000,0.47660000000000,0.47660000000000,0.00000000000000,0.00000000000000,-0.04840000000000,12497.88320000000022,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12531.39329999999973,NA,33.45910000000000,33.50970000000000,0.25910000000000,0.47820000000000,0.71730000000000,NA,33.50570000000000,33.24660000000000,0.25910000000000,33.24520000000000,0.47960000000000,0.47960000000000,0.00000000000000,0.00000000000000,0.00040000000000,12531.39329999999973,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12564.89900000000125,NA,33.34740000000000,33.40650000000000,0.22080000000000,0.53470000000000,0.77640000000000,NA,33.30910000000000,33.08830000000000,0.22080000000000,33.16010000000000,0.46290000000000,0.46290000000000,0.00000000000000,0.00000000000000,0.09920000000000,12564.89900000000125,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12598.20809999999983,NA,33.40350000000000,33.31450000000000,0.21830000000000,0.52210000000000,0.68740000000000,NA,33.40100000000000,33.18270000000000,0.21830000000000,33.24070000000000,0.46410000000000,0.46410000000000,0.00000000000000,0.00000000000000,-0.00540000000000,12598.20809999999983,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12631.60910000000149,NA,33.39730000000000,33.40950000000000,0.20390000000000,0.54080000000000,0.69960000000000,NA,33.38290000000000,33.17900000000000,0.20390000000000,33.23900000000000,0.48080000000000,0.48080000000000,0.00000000000000,0.00000000000000,-0.00850000000000,12631.60910000000149,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12664.99200000000019,NA,33.64460000000000,33.63000000000000,0.21690000000000,0.53420000000000,0.68500000000000,NA,33.65760000000000,33.44070000000000,0.21690000000000,33.50970000000000,0.46520000000000,0.46520000000000,0.00000000000000,0.00000000000000,-0.24710000000000,12664.99200000000019,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12698.64960000000065,NA,33.67290000000000,33.64490000000000,0.21450000000000,0.53730000000000,0.65700000000000,NA,33.67050000000000,33.45600000000000,0.21450000000000,33.52140000000000,0.47190000000000,0.47190000000000,0.00000000000000,0.00000000000000,0.01270000000000,12698.64960000000065,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12732.32010000000082,NA,33.62130000000001,33.61670000000000,0.21860000000000,0.51330000000000,0.65240000000000,NA,33.62540000000001,33.40680000000000,0.21860000000000,33.45580000000000,0.46430000000000,0.46430000000000,0.00000000000000,0.00000000000000,0.05380000000000,12732.32010000000082,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12765.94549999999981,NA,33.33920000000000,33.35460000000000,0.21000000000000,0.53670000000000,0.66780000000000,NA,33.33060000000000,33.12060000000000,0.21000000000000,33.18500000000000,0.47230000000000,0.47230000000000,0.00000000000000,0.00000000000000,0.27079999999999,12765.94549999999981,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12799.27610000000095,NA,34.41900000000000,34.40780000000000,0.21570000000000,0.52860000000000,0.65660000000000,NA,34.42470000000000,34.20900000000000,0.21570000000000,34.27400000000000,0.46360000000000,0.46360000000000,0.00000000000000,0.00000000000000,-1.07720000000000,12799.27610000000095,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12833.70080000000053,NA,33.56710000000000,33.64440000000000,0.29520000000000,0.58540000000000,0.73390000000000,NA,33.64660000000000,33.35140000000000,0.29520000000000,33.46410000000000,0.47270000000000,0.47270000000000,0.00000000000000,0.00000000000000,0.78030000000000,12833.70080000000053,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12867.34740000000056,NA,33.26990000000000,33.18400000000000,0.21300000000000,0.52730000000000,0.64800000000000,NA,33.18770000000000,32.97470000000000,0.21300000000000,33.03200000000000,0.47000000000000,0.47000000000000,0.00000000000000,0.00000000000000,0.46259999999999,12867.34740000000056,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12900.53510000000097,NA,33.42330000000000,33.47700000000000,0.22810000000000,0.55030000000000,0.70170000000000,NA,33.43840000000000,33.21030000000000,0.22810000000000,33.29270000000000,0.46790000000000,0.46790000000000,0.00000000000000,0.00000000000000,-0.28930000000000,12900.53510000000097,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12933.97350000000006,NA,33.52100000000000,33.51160000000000,0.21640000000000,0.55600000000000,0.69230000000000,NA,33.50930000000000,33.29290000000000,0.21640000000000,33.35740000000000,0.49150000000000,0.49150000000000,0.00000000000000,0.00000000000000,-0.07320000000000,12933.97350000000006,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,12967.48279999999977,NA,33.56110000000000,33.64980000000000,0.24240000000000,0.53710000000000,0.78100000000000,NA,33.58710000000001,33.34470000000000,0.24240000000000,33.40480000000000,0.47700000000000,0.47700000000000,0.00000000000000,0.00000000000000,-0.14050000000000,12967.48279999999977,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13001.06990000000042,NA,33.93390000000000,33.87230000000000,0.26100000000000,0.55910000000000,0.71940000000000,NA,33.95250000000001,33.69150000000000,0.26100000000000,33.76140000000000,0.48920000000000,0.48920000000000,0.00000000000000,0.00000000000000,-0.28520000000000,13001.06990000000042,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13035.02239999999983,NA,34.38250000000000,34.36510000000000,0.21980000000000,0.47450000000000,0.70200000000000,NA,34.34130000000000,34.12150000000000,0.21980000000000,34.12570000000000,0.47030000000000,0.47030000000000,0.00000000000000,0.00000000000000,-0.41260000000000,13035.02239999999983,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13069.36369999999988,NA,34.15060000000000,34.11540000000000,0.22760000000000,0.53970000000000,0.66680000000000,NA,34.15840000000001,33.93080000000000,0.22760000000000,33.99590000000000,0.47460000000000,0.47460000000000,0.00000000000000,0.00000000000000,0.22590000000000,13069.36369999999988,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13103.52210000000014,NA,33.46740000000000,33.44700000000000,0.24340000000000,0.52260000000000,0.64640000000000,NA,33.48320000000000,33.23980000000000,0.24340000000000,33.30110000000000,0.46130000000000,0.46130000000000,0.00000000000000,0.00000000000000,0.71140000000000,13103.52210000000014,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13137.00530000000072,NA,33.71620000000000,33.72670000000000,0.19630000000000,0.52790000000000,0.65690000000000,NA,33.66910000000000,33.47280000000000,0.19630000000000,33.52730000000000,0.47340000000000,0.47340000000000,0.00000000000000,0.00000000000000,-0.24350000000000,13137.00530000000072,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13170.67439999999988,NA,35.28840000000000,35.24620000000000,0.23590000000000,0.47390000000000,0.61470000000000,NA,35.32800000000000,35.09210000000000,0.23590000000000,35.09360000000000,0.47240000000000,0.47240000000000,0.00000000000000,0.00000000000000,-1.57710000000000,13170.67439999999988,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13206.00240000000122,NA,33.75920000000000,33.81630000000000,0.19990000000000,0.51810000000000,0.67180000000000,NA,33.72320000000000,33.52330000000000,0.19990000000000,33.57590000000000,0.46550000000000,0.46550000000000,0.00000000000000,0.00000000000000,1.51170000000000,13206.00240000000122,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13239.72559999999976,NA,33.57980000000000,33.55770000000000,0.22500000000000,0.51010000000000,0.64970000000000,NA,33.60490000000000,33.37990000000000,0.22500000000000,33.41040000000000,0.47960000000000,0.47960000000000,0.00000000000000,0.00000000000000,0.16549999999999,13239.72559999999976,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13273.33050000000003,NA,33.64320000000000,33.64610000000000,0.22360000000000,0.52250000000000,0.65260000000000,NA,33.64180000000000,33.41820000000000,0.22360000000000,33.47010000000000,0.47060000000000,0.47060000000000,0.00000000000000,0.00000000000000,-0.04120000000000,13273.33050000000003,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13306.97230000000127,NA,40.38890000000000,40.51250000000000,0.26700000000000,0.52950000000000,0.77620000000000,NA,40.43230000000001,40.16530000000000,0.26700000000000,40.20360000000000,0.49120000000000,0.49120000000000,0.00000000000000,0.00000000000000,-6.87070000000000,13306.97230000000127,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13347.40459999999985,NA,33.87520000000000,33.78120000000000,0.24880000000000,0.54330000000000,0.68220000000000,NA,33.85700000000001,33.60820000000000,0.24880000000000,33.65820000000000,0.49330000000000,0.49330000000000,0.00000000000000,0.00000000000000,6.65110000000001,13347.40459999999985,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13381.26159999999982,NA,35.14920000000000,35.49020000000000,0.25050000000000,0.55320000000000,1.02320000000000,NA,35.15090000000001,34.90040000000000,0.25050000000000,34.96510000000000,0.48850000000000,0.48850000000000,0.00000000000000,0.00000000000000,-1.63320000000000,13381.26159999999982,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13416.41250000000036,NA,33.44250000000000,33.10240000000000,0.28010000000000,0.51230000000000,0.68310000000000,NA,33.47210000000000,33.19200000000000,0.28010000000000,33.26850000000000,0.43580000000000,0.43580000000000,0.00000000000000,0.00000000000000,2.04850000000000,13416.41250000000036,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13449.88460000000123,NA,33.28670000000000,33.25460000000000,0.24160000000000,0.47080000000000,0.65100000000000,NA,33.24820000000000,33.00660000000000,0.24160000000000,33.05220000000000,0.42520000000000,0.42520000000000,0.00000000000000,0.00000000000000,0.21750000000000,13449.88460000000123,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13483.13280000000123,NA,34.16010000000000,34.12920000000000,0.23630000000000,0.43880000000000,0.62010000000000,NA,34.15480000000000,33.91850000000000,0.23630000000000,33.91650000000000,0.44080000000000,0.44080000000000,0.00000000000000,0.00000000000000,-0.88100000000000,13483.13280000000123,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
3DMarkSteelNomad.exe,5756,0x1EC30998B90,DXGI,0,0,1,Hardware Composed: Independent Flip,Application,13517.28760000000148,NA,35.60800000000000,35.71330000000000,0.65060000000000,0.47680000000000,0.72540000000000,NA,36.02230000000000,35.37170000000000,0.65060000000000,35.41600000000000,0.43250000000000,0.43250000000000,0.00000000000000,0.00000000000000,-1.55850000000000,13517.28760000000148,NA,NA,NA,NA,0,0.00000000000000,0.00000000000000
